timestamp,bid1,ask1,bidSize1,askSize1,bidSize2,askSize2,bidSize3,askSize3,bidSize4,askSize4,bidSize5,askSize5,bidSize6,askSize6,bidSize7,askSize7,bidSize8,askSize8,bidSize9,askSize9,bidSize10,askSize10
2024-01-01 00:06:13,100.00603017772413,100.02290997052474,1043.56,1258.15,472.29,921.88,341.17,692.49,1870.03,1616.51,1039.8,1080.99,1108.73,1291.0,535.51,577.61,636.65,771.18,1700.89,1506.93,2387.08,869.06
2024-01-01 00:06:14,100.01536292527601,100.03574188302582,732.98,894.54,1398.98,588.28,1099.67,1103.44,941.52,582.99,2524.34,1200.68,797.24,608.7,1859.59,900.59,1210.11,2197.92,991.59,1200.68,1985.77,840.95
2024-01-01 00:06:15,100.05986206251029,100.08434886980538,1156.12,1534.82,952.93,696.46,1993.16,610.72,1867.56,833.31,1823.91,1732.11,143.14,1684.12,1246.19,780.1,1111.89,867.65,982.72,1233.87,1356.48,3367.22
2024-01-01 00:06:16,100.058035010958,100.07796945380302,1139.15,887.99,1403.41,1996.24,874.61,1132.85,2115.08,1532.09,1476.2,1659.95,1311.62,1091.97,1279.99,985.93,1783.61,901.59,1666.7,1191.62,945.17,1811.06
2024-01-01 00:06:17,100.01872334355184,100.03714022952653,1640.75,1937.43,1090.93,1831.77,2607.69,792.18,1731.28,752.7,731.39,660.97,3207.06,1080.06,349.58,1594.33,1375.31,753.89,706.01,912.57,2562.77,1381.72
2024-01-01 00:06:18,100.05064383010497,100.06938991743408,1134.74,851.65,672.4,909.21,875.25,1745.73,699.8,1011.92,858.23,697.59,848.47,1049.35,686.89,1241.93,1144.57,3498.26,1216.06,2137.29,607.65,4934.15
2024-01-01 00:06:19,100.03838169361644,100.06334407668434,436.43,587.03,1168.22,2004.94,1304.68,2173.76,1440.67,1015.36,1317.3,821.84,2195.39,1445.76,1646.31,849.65,3818.72,564.42,4713.0,492.33,415.18,473.13
2024-01-01 00:06:20,100.03995759039951,100.066083397675,333.35,1123.61,996.31,1398.82,1286.75,614.27,962.77,1273.57,1421.61,1269.09,873.61,1189.31,706.82,1404.88,762.28,1113.79,904.76,1947.29,1524.64,1365.99
2024-01-01 00:06:21,100.07087938401888,100.08754363145003,783.98,534.04,865.47,2509.34,1329.91,618.54,905.38,991.93,1747.8,3582.5,631.44,1277.44,566.55,662.81,1164.53,1183.39,1224.02,1298.46,648.9,1105.81
2024-01-01 00:06:22,100.0388377865569,100.05549484726966,1957.75,776.17,2618.15,527.34,730.57,558.6,2103.6,677.29,303.9,1910.68,1712.67,543.64,651.24,1080.99,1629.11,2012.08,618.39,1384.56,966.34,2035.4
2024-01-01 00:06:23,100.01118497533199,100.03308176993033,666.94,745.89,898.58,1368.99,2496.68,1777.94,947.46,1600.93,2872.41,1560.42,824.56,550.29,2108.3,1395.89,443.59,1276.19,866.53,927.59,764.87,739.0
2024-01-01 00:06:24,99.97628898372689,100.00392664405068,2157.29,1252.6,1097.05,610.38,352.03,806.02,519.41,1601.71,602.7,1683.71,1595.24,1272.58,1495.56,794.62,860.54,573.63,760.14,677.25,1430.74,1901.81
2024-01-01 00:06:25,99.9613601123175,99.98709006385906,568.5,1102.16,1257.13,950.32,1204.73,1085.17,871.71,1408.16,1219.99,598.52,1052.37,784.13,1282.37,1381.31,513.22,1127.37,1359.68,1738.56,1670.8,1457.47
2024-01-01 00:06:26,99.97614745073906,99.98988818967817,1174.07,679.75,1350.68,188.48,946.52,1107.54,1561.53,592.95,1033.16,1288.91,563.28,2214.98,1506.98,597.61,441.72,1381.58,1151.87,1545.15,825.21,1188.7
2024-01-01 00:06:27,99.98416176698984,100.00284138713988,799.26,1178.15,1089.8,354.09,701.42,1033.31,1291.89,995.67,1028.81,1690.23,734.44,1616.03,1952.46,774.78,1107.82,386.75,1370.81,450.23,2030.52,2022.55
2024-01-01 00:06:28,99.99135356953816,100.00670055176472,2013.93,962.09,1336.28,485.14,859.56,516.25,489.26,1122.32,1108.87,1062.35,1728.57,2288.62,1193.82,960.69,178.66,1212.99,1545.01,979.26,1593.21,1506.01
2024-01-01 00:06:29,99.96144052427839,99.9801029616688,860.18,2410.97,1639.15,1603.55,1368.87,2679.19,709.81,1310.59,1888.25,452.48,530.6,662.32,971.78,1507.46,924.5,886.35,661.85,1000.92,1164.04,666.93
2024-01-01 00:06:30,99.91055864925086,99.93858069923103,1925.5,2058.99,1866.14,2150.52,1435.96,891.81,428.29,896.18,512.75,1892.15,1086.63,1687.16,983.03,442.43,779.55,1404.59,2592.6,1281.33,1054.36,1097.83
2024-01-01 00:06:31,99.9192132475707,99.93210024432679,1311.55,644.81,1638.77,651.87,1027.86,212.41,3652.94,720.21,624.89,373.31,738.57,763.04,624.12,1222.72,2184.37,557.75,1493.38,1946.36,761.8,2659.05
2024-01-01 00:06:32,99.91026838850918,99.92217406204277,649.25,1125.76,1998.6,1355.64,1198.23,445.2,2024.27,1096.04,970.37,495.31,1291.45,422.31,1161.97,530.99,731.94,925.72,930.46,979.86,553.14,964.25
2024-01-01 00:06:33,99.9174803260939,99.93333755532673,1280.25,558.85,1463.2,1054.51,1640.63,706.32,1395.53,1066.47,937.91,888.71,2172.73,406.03,1562.29,712.0,2002.25,1312.76,2066.06,1520.95,939.13,540.14
2024-01-01 00:06:34,99.9287297367283,99.95016628974118,1214.02,682.45,1472.97,799.61,562.95,1796.36,569.22,1264.37,522.23,527.31,947.38,1278.96,846.49,1885.84,487.81,1114.27,1077.54,678.75,953.32,1528.2
2024-01-01 00:06:35,99.93066095482432,99.95376472892751,1806.01,1096.91,2735.98,882.64,1256.37,1562.92,705.88,998.05,1381.77,1041.17,1004.66,1537.41,886.86,778.42,649.99,560.93,792.86,1176.6,914.94,2178.01
2024-01-01 00:06:36,99.94632188249628,99.96850912467059,1494.88,320.7,1291.12,1442.96,2491.26,1017.54,1400.98,765.62,1236.33,723.85,858.03,1570.63,595.28,1404.87,752.05,595.38,704.74,1164.52,277.91,1986.06
2024-01-01 00:06:37,99.94906051755765,99.97493894457381,603.92,1417.24,2228.0,434.33,1202.38,1381.27,828.4,535.95,1220.47,1115.21,376.55,688.09,1151.48,1222.93,1894.1,715.43,941.24,592.63,412.3,1170.53
2024-01-01 00:06:38,99.96700873916335,99.97819331119219,813.04,1059.39,1895.78,1508.03,1138.05,767.1,492.06,469.08,3266.81,1402.17,534.24,2061.53,885.62,749.08,595.3,1275.16,595.71,855.68,797.66,2628.13
2024-01-01 00:06:39,99.94553671857446,99.97147840126627,1374.48,768.77,1906.49,977.22,824.41,363.85,603.46,2195.79,1270.38,765.53,1289.15,1914.08,1127.71,715.29,1147.83,961.4,945.27,676.6,1050.3,626.68
2024-01-01 00:06:40,99.94569556994385,99.96413509334361,913.18,863.69,1707.66,933.1,3047.22,833.25,1093.98,467.22,996.72,1152.39,1136.47,375.92,719.67,844.56,1465.93,453.74,1246.81,1568.55,810.39,1851.62
2024-01-01 00:06:41,99.94702211780236,99.97067958935139,1569.93,1344.39,1009.54,788.11,615.68,690.2,1192.2,880.87,1125.8,972.95,1616.41,1272.92,1515.54,1220.09,946.85,360.9,789.75,1392.46,1000.87,1212.65
2024-01-01 00:06:42,99.96856998665213,99.9819528595183,1199.2,676.44,1273.64,616.47,1162.65,1031.29,955.63,1094.22,1646.1,576.37,713.8,1029.56,3454.58,1096.64,1464.53,1535.76,569.08,946.0,1097.04,362.76
2024-01-01 00:06:43,99.95737420789821,99.97739899138325,1471.59,1134.3,839.72,429.41,473.51,653.78,594.8,508.96,1311.34,1280.09,415.9,580.95,484.48,1648.16,1307.89,560.48,894.69,365.4,706.18,840.33
2024-01-01 00:06:44,99.9672192678289,99.98840062168183,780.85,514.81,479.31,1931.49,1274.08,711.93,668.13,1780.87,765.0,858.17,1189.33,1194.93,879.58,767.45,703.05,3282.4,369.83,563.03,1201.67,217.38
2024-01-01 00:06:45,99.95960379132332,99.98538254651082,1040.29,1138.94,772.06,599.01,595.29,1107.55,1006.4,965.94,1271.55,767.43,1050.09,815.89,2268.3,1227.06,1422.46,834.74,947.77,926.46,1446.49,779.65
2024-01-01 00:06:46,99.96410546212702,99.97617918901399,1024.63,2257.35,1022.85,1924.76,1912.06,478.92,638.25,1001.27,1011.72,665.46,1812.77,536.54,1167.07,202.06,831.5,849.82,426.1,883.09,321.37,1969.84
2024-01-01 00:06:47,99.97665582503964,99.99680958778231,2823.82,1688.29,1166.79,1278.79,746.74,1446.22,1190.92,1530.9,622.61,1276.09,847.38,1998.46,624.71,530.05,493.3,783.72,349.07,730.29,449.86,759.02
2024-01-01 00:06:48,99.93958458721775,99.95415841076203,1666.36,926.99,610.52,2262.09,1306.62,1564.67,1613.37,1843.31,1008.32,961.79,861.32,940.26,1068.77,1335.34,811.96,1241.13,1825.68,1240.76,2555.55,3187.38
2024-01-01 00:06:49,99.90967831231788,99.93220579253892,2064.54,1340.35,341.03,674.65,803.71,703.31,1002.08,1523.38,1260.53,1465.05,421.62,1631.28,418.23,1297.5,1922.05,594.49,756.12,2156.19,475.35,1957.05
2024-01-01 00:06:50,99.87935530313841,99.90324138582069,575.9,824.64,1215.6,1201.11,662.81,1097.35,1128.41,830.46,613.02,560.13,418.07,1332.74,2038.45,474.26,1220.3,742.53,846.31,2353.52,770.53,1231.42
2024-01-01 00:06:51,99.83140809647631,99.85784394768885,2080.17,1211.16,1344.15,863.06,1774.3,458.09,746.88,1230.16,1025.66,1283.32,1222.75,1487.49,759.55,821.76,953.36,815.19,746.91,1328.49,1220.83,533.16
2024-01-01 00:06:52,99.82239830691525,99.8397231596437,516.49,1501.61,1331.07,923.0,1168.07,1157.8,903.34,3170.37,1252.02,872.88,833.21,1072.14,715.29,1015.09,1312.41,371.79,1341.12,1357.62,775.97,310.7
2024-01-01 00:06:53,99.83373134505982,99.85836747748826,743.4,1460.43,912.57,707.65,758.81,691.34,2143.76,980.96,1171.44,515.35,1007.33,945.53,627.28,578.14,1447.0,524.84,736.53,896.53,721.54,1843.67
2024-01-01 00:06:54,99.82694947597768,99.85375398391507,1471.54,1434.94,1213.69,761.94,286.01,921.4,924.15,762.24,1064.77,550.4,843.84,592.38,1083.48,1141.5,404.6,694.09,242.8,970.14,614.02,600.29
2024-01-01 00:06:55,99.83841564900986,99.85019941416057,1151.57,1485.7,199.39,1376.44,655.88,2177.8,382.36,1975.46,885.76,630.77,2661.66,650.52,897.1,1192.06,947.67,642.0,1521.38,1124.82,1010.71,841.05
2024-01-01 00:06:56,99.85456101921919,99.87762274381969,898.08,1581.41,1589.35,1604.21,1266.1,857.96,1155.25,400.63,932.96,1657.29,841.11,736.72,1581.83,988.33,845.16,933.93,1850.82,1211.74,592.4,732.57
2024-01-01 00:06:57,99.88024932603034,99.90504188229923,2048.06,571.59,1266.2,1078.72,616.15,1511.72,1289.8,940.26,722.42,938.82,1016.85,552.52,784.03,1293.09,935.7,1340.69,1601.14,947.79,1295.97,614.36
2024-01-01 00:06:58,99.88190966143624,99.90061602950429,569.68,1041.77,586.23,1086.48,1144.98,979.72,1187.2,581.84,713.75,1135.23,2215.9,1084.73,1501.92,1232.91,731.4,934.13,696.89,1899.85,892.34,999.05
2024-01-01 00:06:59,99.91136149720546,99.92530762931784,847.11,2008.74,1874.01,1117.88,1636.01,560.37,1017.69,1518.78,1403.48,833.52,1509.06,800.87,1029.56,1680.43,1223.0,535.42,1345.94,416.49,1276.09,896.23
2024-01-01 00:07:00,99.90781970704006,99.93253448582061,677.46,1162.68,712.59,1543.08,865.63,1075.11,702.34,324.54,478.76,615.39,1402.11,532.68,1189.11,389.61,511.87,918.44,886.51,1291.05,911.97,1625.16
2024-01-01 00:07:01,99.89642790402269,99.91043035988488,1095.24,1281.72,582.19,756.51,508.14,1718.03,1296.75,900.15,464.41,1030.69,890.18,718.11,849.56,884.69,940.22,810.1,1134.69,501.2,2223.95,1375.09
2024-01-01 00:07:02,99.88198700349608,99.90109524632354,449.44,1087.45,1550.06,1488.02,284.77,703.29,2007.43,1422.95,360.08,456.4,3381.09,1310.91,822.93,1402.0,1906.35,594.97,1719.58,1747.83,803.93,2179.82
2024-01-01 00:07:03,99.85203070480303,99.871830084514,835.37,750.2,657.98,2064.11,1482.43,427.05,809.18,934.14,663.99,270.61,1308.18,1591.73,638.53,465.25,848.33,376.96,1055.01,1140.16,725.27,1678.9
2024-01-01 00:07:04,99.83237887245458,99.8559565627131,782.1,816.9,2154.36,1070.53,902.92,2413.19,835.43,621.67,916.16,612.19,1255.12,1720.84,596.35,1118.7,1238.14,2038.92,1136.45,523.16,408.88,408.84
2024-01-01 00:07:05,99.82857396272114,99.84544080492357,2452.55,488.19,2075.92,1423.84,670.13,1822.63,570.52,1708.04,1120.78,1320.09,490.2,1870.88,1978.11,738.08,791.18,370.49,2249.94,445.55,662.19,483.55
2024-01-01 00:07:06,99.844790543432,99.86136762498785,945.44,380.01,1884.39,506.49,850.76,629.56,1145.73,1354.44,1726.9,1158.53,757.28,2125.99,532.13,538.05,482.22,1205.1,1338.72,1930.99,1214.57,774.57
2024-01-01 00:07:07,99.87724719213634,99.89774176953014,1700.35,800.43,871.95,1995.45,489.01,836.99,308.39,2047.49,4195.37,476.76,1301.43,2246.95,1070.79,1875.19,1149.49,619.9,488.86,857.18,672.04,537.66
2024-01-01 00:07:08,99.84733487433165,99.87236682671976,2390.89,781.31,1389.82,457.53,682.63,410.63,541.5,534.22,772.71,1679.37,854.09,394.53,2785.91,1986.52,910.16,1579.76,551.69,1932.29,971.12,1188.11
2024-01-01 00:07:09,99.85198877488926,99.88342602489254,1141.3,2280.91,527.15,488.14,1222.73,1982.13,1830.26,4575.53,1071.8,876.55,671.3,972.7,767.64,630.84,436.3,1033.75,935.27,1097.54,1168.11,306.82
2024-01-01 00:07:10,99.8406652241072,99.8531278181083,638.7,1358.0,2637.55,1741.59,1486.08,643.66,408.04,808.8,412.25,1528.22,611.4,628.39,2195.9,1450.1,1561.21,1153.77,2252.08,3213.77,1005.12,937.92
2024-01-01 00:07:11,99.84560210783255,99.86717881792148,900.55,765.75,535.93,1131.52,1191.06,1059.54,906.57,2261.38,889.29,2202.8,2245.72,694.35,938.78,908.36,1945.44,706.59,452.02,646.7,3834.57,195.86
2024-01-01 00:07:12,99.84648506742884,99.86105239229768,829.75,2326.62,1424.17,715.22,1542.09,800.07,779.83,3995.14,1506.09,726.08,1545.74,912.53,700.07,1142.91,704.23,1184.17,1022.91,733.93,943.89,1753.55
2024-01-01 00:07:13,99.8046035852383,99.82969764145433,2006.85,1083.61,1420.96,1057.77,965.4,714.0,1353.97,936.79,359.4,1628.01,735.17,1630.69,1154.78,806.9,1746.62,679.09,1105.04,1551.56,2073.25,1162.6
2024-01-01 00:07:14,99.82806291454595,99.8433701918094,1543.37,1550.26,783.36,616.03,932.38,989.33,1226.56,1552.19,799.06,700.43,2150.38,2569.3,574.44,2259.43,1171.23,903.1,1444.44,906.32,854.94,1174.2
2024-01-01 00:07:15,99.81530315946695,99.83192991837605,763.84,1088.7,962.67,1835.47,1500.8,643.77,778.86,647.19,585.99,1145.1,1777.65,1280.78,1220.97,982.22,1655.21,1564.79,1461.8,1981.15,2974.11,1452.91
2024-01-01 00:07:16,99.80441171130168,99.82146535700637,1746.28,1203.95,696.25,897.38,1265.08,1038.22,756.73,505.03,796.87,551.68,493.49,1876.41,866.71,2403.21,1313.27,505.04,967.53,1314.24,577.13,466.6
2024-01-01 00:07:17,99.78173398327505,99.80135298858144,466.96,2279.57,2874.63,991.69,1176.54,3524.15,662.3,727.38,1259.72,775.02,2987.97,1221.15,1363.74,1571.22,248.2,1500.23,3766.5,1627.43,396.68,893.15
2024-01-01 00:07:18,99.76764982640235,99.78926581438664,902.12,1636.83,567.39,3039.75,690.73,1492.73,1152.81,664.32,355.04,1237.98,955.88,375.74,1774.77,1420.74,655.98,434.43,499.0,1432.1,932.72,980.04
2024-01-01 00:07:19,99.77580637572436,99.79822488269241,844.36,1652.68,742.59,1024.56,552.02,2027.19,1296.4,1331.42,1346.67,1734.66,586.95,825.27,629.0,803.83,1070.63,498.12,617.25,566.21,1093.44,1049.66
2024-01-01 00:07:20,99.77324516125512,99.7932163235242,2083.45,1033.3,970.53,1222.65,545.09,708.56,1216.59,1088.83,915.0,1960.69,927.67,1242.23,1268.28,1020.24,1412.72,1153.79,1017.91,1862.64,970.12,1090.94
2024-01-01 00:07:21,99.7831287099914,99.7964792548792,2806.03,771.31,1822.62,775.16,1517.06,761.81,1067.8,752.32,604.79,1484.16,1757.15,2340.32,1074.81,815.22,749.32,636.94,885.53,529.85,616.87,2370.77
2024-01-01 00:07:22,99.7852229541381,99.80886188488967,1696.66,1621.31,1407.08,711.41,1095.07,1072.66,978.83,2016.76,711.53,968.66,344.72,1539.28,493.39,924.91,689.82,862.67,639.87,265.96,1155.67,816.86
2024-01-01 00:07:23,99.81358804928361,99.83332325596528,1500.42,764.86,937.8,1297.2,2022.75,1133.0,676.08,1103.94,934.48,1610.04,974.83,310.77,1726.49,975.55,1054.37,557.17,1069.07,534.84,437.18,864.77
2024-01-01 00:07:24,99.80369559263212,99.8295042665822,637.66,1010.88,1729.75,1285.54,354.28,1243.59,1957.16,661.5,1283.81,906.18,688.14,2051.42,659.66,2241.07,2580.49,857.74,2025.27,1047.52,942.03,638.81
2024-01-01 00:07:25,99.77883212021895,99.79529342632155,1069.61,1671.37,723.91,3183.59,1069.71,765.23,713.94,1800.58,961.49,1445.29,2472.34,919.52,953.32,706.07,592.14,3452.84,505.01,1466.79,1065.62,1614.95
2024-01-01 00:07:26,99.80241290842007,99.8144015347833,683.56,899.62,1131.23,1030.97,444.97,544.22,1412.17,1462.93,588.56,829.22,1023.42,598.54,844.38,652.16,2361.26,3337.78,1089.53,861.79,2645.17,1202.14
2024-01-01 00:07:27,99.79186252316644,99.81169239315302,1323.62,550.19,2039.5,909.79,900.87,503.96,1188.57,1204.32,1839.18,634.28,1572.21,1490.44,1304.08,408.67,848.77,729.03,923.68,1801.04,1766.2,2152.31
2024-01-01 00:07:28,99.81082942533058,99.837309188772,1960.02,1002.99,743.47,823.52,689.44,1059.98,636.31,2789.88,1514.14,874.4,628.3,1001.73,1505.01,590.7,1313.7,712.6,761.44,1246.45,2185.69,1562.92
2024-01-01 00:07:29,99.8213344939734,99.84213920465648,481.37,1163.23,2292.78,1514.89,1172.86,606.38,354.61,577.06,2216.52,1487.66,1625.97,788.14,807.26,555.85,617.32,1106.74,456.33,1043.86,3345.86,909.44
2024-01-01 00:07:30,99.8196132732088,99.83861492421295,630.22,2211.13,531.64,2553.15,1143.35,1615.9,440.9,1239.55,612.15,1993.81,1644.58,1082.09,1261.25,907.67,824.33,746.91,1009.2,676.3,801.53,1590.44
2024-01-01 00:07:31,99.82826548413594,99.84391374904764,969.48,471.93,683.24,742.94,748.17,837.9,736.87,494.75,695.63,822.26,1685.32,1047.99,1469.7,1671.35,627.39,776.46,550.35,1051.63,924.37,473.73
2024-01-01 00:07:32,99.86071545162763,99.88950428396102,2937.75,544.31,598.19,386.04,922.55,1631.4,1045.36,848.8,947.13,1116.81,795.25,1299.2,1781.65,1498.16,1255.12,2725.57,1526.39,979.55,1342.71,700.63
2024-01-01 00:07:33,99.90922348486261,99.92407547188817,1563.57,1417.89,2208.26,3259.09,1945.51,763.69,3197.6,672.0,1837.99,278.74,715.54,355.74,1527.54,2033.36,1426.49,916.9,2612.08,566.16,616.57,1001.52
2024-01-01 00:07:34,99.90985058672213,99.92622361543398,1321.78,3671.68,711.39,1002.1,1292.1,2604.78,898.19,625.96,1270.91,2075.39,494.03,755.38,1486.78,680.58,1108.52,625.14,1079.07,850.47,2651.47,1628.97
2024-01-01 00:07:35,99.90981582745418,99.93266599843462,825.93,785.96,1186.65,1707.16,1051.41,698.6,1104.09,959.8,3037.1,766.92,1032.42,2474.31,753.04,1295.33,2548.36,1152.7,857.41,869.85,448.17,747.18
2024-01-01 00:07:36,99.93740576781843,99.948125664369,690.44,604.54,536.18,1936.72,406.58,446.08,834.01,834.3,965.5,1554.69,1804.46,432.72,1369.85,1093.23,1338.99,647.07,639.8,1013.41,1556.54,919.18
2024-01-01 00:07:37,99.91266601877493,99.93903897210183,2004.94,323.86,1218.09,1375.74,1235.23,610.24,531.34,760.07,1694.21,1025.67,2436.14,1206.66,1175.24,1250.68,742.91,1485.03,922.2,291.18,810.41,1273.01
2024-01-01 00:07:38,99.92095342010519,99.94407438567627,835.08,1005.5,1382.64,758.29,1149.97,1140.3,1651.97,1584.51,1203.76,645.15,649.18,2015.76,778.53,1773.87,754.71,1203.3,910.98,542.51,2453.11,2937.3
2024-01-01 00:07:39,99.91974856825213,99.94424472361119,2657.67,1152.82,1519.38,1076.98,1061.18,1058.45,506.2,1318.22,1116.28,1589.58,673.68,987.51,2259.77,537.2,447.96,1677.77,1211.96,665.21,645.89,605.09
2024-01-01 00:07:40,99.92687951763094,99.94967010269067,995.25,968.66,1395.19,796.2,1666.93,1209.26,970.11,1329.84,1463.17,790.54,718.04,1062.51,1130.62,784.54,1650.54,1467.28,1180.63,1277.78,767.46,1431.53
2024-01-01 00:07:41,99.91201024283546,99.93120462524817,869.77,867.54,1661.68,1137.88,579.31,1290.5,623.66,1454.16,1350.93,1392.95,802.86,940.44,483.58,562.79,1964.84,1285.08,577.07,1253.59,905.1,576.99
2024-01-01 00:07:42,99.88247395595104,99.89715821240026,733.62,1527.06,861.71,1081.23,642.55,937.59,1429.24,1112.64,1056.98,1592.87,1635.3,2179.86,737.43,973.54,2905.23,891.2,385.84,1355.12,452.68,511.7
2024-01-01 00:07:43,99.83870660405888,99.85800622685277,2402.58,1539.04,1267.47,507.94,1186.13,502.99,1240.65,2174.17,1330.56,352.98,1161.7,1922.48,616.96,2181.17,1505.46,1185.05,1391.44,1353.74,2042.58,455.19
2024-01-01 00:07:44,99.81844682397542,99.83357064241665,2416.02,781.76,1179.67,1196.29,541.3,1178.99,2426.04,1248.79,601.05,1178.68,1184.1,1010.56,879.53,542.86,806.29,1192.45,1465.43,566.42,1130.01,833.27
2024-01-01 00:07:45,99.80561983922205,99.82805061577243,1292.55,2005.86,665.08,457.41,916.64,939.74,680.61,1543.6,905.26,1376.25,942.35,1165.11,2514.7,712.74,878.36,1925.95,345.49,542.27,2008.82,1414.06
2024-01-01 00:07:46,99.7989544461879,99.82298834534063,1251.86,1079.52,936.59,674.79,803.64,823.2,622.84,2473.33,2635.37,559.3,1026.26,414.8,419.42,726.89,1178.06,1229.34,1827.75,2037.88,1081.36,1012.73
2024-01-01 00:07:47,99.83602399743486,99.86340804059085,637.12,442.96,609.24,1048.95,632.13,1534.14,2140.05,1173.82,964.8,1280.03,431.99,392.2,1211.75,511.16,1073.06,935.23,798.96,1762.52,600.37,673.87
2024-01-01 00:07:48,99.86090646730962,99.8827653055124,587.46,1107.78,1721.71,1086.67,1131.74,593.72,1270.39,692.03,1130.18,987.48,1178.03,832.93,791.21,1507.26,902.2,810.27,1790.43,1558.21,2028.5,834.53
2024-01-01 00:07:49,99.84028262569268,99.86490550247566,542.78,1012.04,901.11,1491.76,1521.42,947.81,2562.64,808.11,2437.52,966.0,671.74,1563.04,1891.79,1180.37,1029.75,342.22,1685.75,696.94,1483.11,699.95
2024-01-01 00:07:50,99.85029109497626,99.86880537129011,531.54,1338.78,1316.51,383.61,1653.42,1150.12,989.97,1374.39,884.12,1374.49,455.74,958.54,1407.49,445.77,1110.02,879.32,630.59,2089.47,849.66,742.35
2024-01-01 00:07:51,99.84260236125121,99.86021097556116,1080.31,2975.51,756.3,1500.17,1001.34,930.99,416.88,1119.48,1963.47,1205.86,1007.99,749.33,577.14,813.08,292.34,2711.0,1672.91,2108.25,1321.87,827.88
2024-01-01 00:07:52,99.83453521191834,99.85690357137241,1111.09,677.45,1540.06,450.87,1537.95,2939.64,1102.1,1668.87,880.64,1864.92,811.74,762.09,1234.26,737.41,2010.77,630.81,949.85,205.98,2092.25,645.79
2024-01-01 00:07:53,99.84039208681548,99.8584597224519,1205.12,1173.27,1209.67,1132.24,3328.61,734.86,2284.94,1387.25,2314.76,713.85,671.12,1467.94,2992.45,1458.52,959.73,1506.19,892.48,1037.62,339.72,664.92
2024-01-01 00:07:54,99.85113636250114,99.87248229144527,1177.21,550.93,581.77,338.13,1226.45,1460.22,559.46,430.45,2456.78,934.7,1317.57,1115.16,3126.57,585.93,599.59,940.25,2169.7,1172.91,406.02,872.25
2024-01-01 00:07:55,99.84767713776886,99.86237117682218,1109.64,1258.85,729.2,800.67,799.33,870.32,772.4,641.22,632.95,934.44,532.67,1003.04,801.55,630.07,1059.73,1239.21,1789.34,291.49,1159.14,1717.73
2024-01-01 00:07:56,99.8685052571564,99.88409711874401,1791.89,492.26,477.55,1682.39,805.34,1363.76,1426.9,1659.14,1187.2,569.45,650.13,903.21,1595.26,1158.25,766.72,1238.6,677.95,1522.08,1275.67,1384.96
2024-01-01 00:07:57,99.84187390017482,99.8650509466799,1003.09,1268.56,769.93,1278.49,756.97,1407.59,585.73,1009.97,820.47,1773.47,1733.26,962.25,1130.07,429.28,1614.94,1863.93,1294.38,1263.66,736.3,928.22
2024-01-01 00:07:58,99.8413724794861,99.86580592986311,438.42,1058.69,629.12,2124.46,714.9,1051.3,687.78,2137.27,1633.15,1265.96,1624.65,834.09,3022.06,519.51,682.59,1046.75,2222.7,1929.13,2215.84,752.58
2024-01-01 00:07:59,99.89800681962893,99.9130785387841,890.36,1201.16,1267.16,2154.43,1859.61,412.12,970.97,1219.91,934.08,1319.2,730.76,1194.88,307.27,426.57,1035.86,684.11,701.22,352.43,584.11,517.45
2024-01-01 00:08:00,99.89832773828276,99.92168080983528,1235.03,1524.78,484.01,847.9,1496.37,1506.25,1273.54,1465.61,818.65,570.17,968.84,1088.32,551.5,452.43,1455.24,1147.24,1098.21,1235.98,1139.88,892.52
2024-01-01 00:08:01,99.93000040337374,99.94733672500855,1285.24,431.26,725.27,475.28,467.89,3565.53,1613.91,1364.38,1411.09,869.86,765.15,1616.0,1226.98,2087.19,1875.71,1831.74,1767.12,907.79,754.06,846.25
2024-01-01 00:08:02,99.9304577048141,99.95054023069511,475.03,1488.76,517.57,888.95,855.68,1820.89,2077.49,1057.65,694.74,1486.98,742.18,1681.66,734.58,522.32,766.54,1075.57,994.4,1775.61,527.28,668.08
2024-01-01 00:08:03,99.93857214862173,99.96565687070067,1719.75,760.36,930.15,1823.41,3454.12,2146.74,556.11,171.91,2214.29,1820.91,2005.06,312.73,813.96,968.93,820.76,500.13,630.87,760.5,634.5,1053.88
2024-01-01 00:08:04,99.93896012768829,99.96299756385841,999.7,1303.93,1010.4,2043.58,448.8,510.36,3147.95,1782.68,878.31,870.34,1033.35,879.65,731.16,2340.15,875.02,1523.82,836.16,431.21,998.54,961.59
2024-01-01 00:08:05,99.93558101418002,99.95956037412013,992.73,688.08,1495.46,804.67,1120.32,936.4,1422.11,1260.64,995.11,533.84,1122.58,895.05,886.34,820.9,1651.29,1211.77,1175.05,973.86,924.01,1598.2
2024-01-01 00:08:06,99.91720907031942,99.9467530221117,910.32,1138.02,946.85,1352.07,1015.34,1123.5,972.21,562.83,756.22,829.16,1465.87,715.79,1512.91,1461.47,2439.83,1530.73,739.47,959.89,1395.45,1075.33
2024-01-01 00:08:07,99.93234677174733,99.94882737504209,384.98,453.96,1513.65,822.93,482.73,286.21,611.3,1498.66,1180.71,3047.95,732.9,765.98,684.42,1121.22,784.74,1231.97,1440.24,566.5,627.23,936.38
2024-01-01 00:08:08,99.91602101704846,99.93109164217351,973.29,1263.47,827.51,1088.17,1506.74,1030.24,1528.0,862.27,399.46,664.94,1686.33,1402.13,736.84,2411.35,1125.41,366.89,625.34,340.74,1203.9,544.84
